,< 9,10 - 19,20 - 29,30 - 39,40 - 49,50 - 59,60 - 69,70 - 79,80 - 89,90 - 99,> 100,genero,UF,data
M,0.0,0.0,0.0,0.0,2.0,4.0,2.0,14.0,6.0,2.0,1.0,M,SC,2020-12-10
F,0.0,0.0,0.0,0.0,2.0,1.0,5.0,8.0,4.0,1.0,1.0,F,SC,2020-12-10
M,0.0,3.0,1.0,3.0,6.0,11.0,31.0,29.0,21.0,6.0,1.0,M,SP,2020-12-10
F,0.0,,1.0,1.0,5.0,7.0,12.0,18.0,17.0,6.0,2.0,F,SP,2020-12-10
M,0.0,0.0,0.0,0.0,,,,0.0,1.0,0.0,0.0,M,SE,2020-12-10
F,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,F,SE,2020-12-10
M,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,M,TO,2020-12-10
F,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,F,TO,2020-12-10
M,1.0,1.0,4.0,5.0,31.0,52.0,104.0,121.0,98.0,32.0,1.0,M,all,2020-12-11
F,,,3.0,8.0,19.0,35.0,87.0,102.0,96.0,35.0,4.0,F,all,2020-12-11
M,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,M,AC,2020-12-11
F,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,F,AC,2020-12-11
M,0.0,0.0,0.0,0.0,1.0,0.0,,0.0,0.0,,0.0,M,AL,2020-12-11
F,0.0,0.0,0.0,0.0,,0.0,1.0,0.0,0.0,1.0,0.0,F,AL,2020-12-11
M,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,M,AP,2020-12-11
F,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,F,AP,2020-12-11
M,0.0,0.0,1.0,0.0,,0.0,,,0.0,1.0,0.0,M,AM,2020-12-11
F,0.0,0.0,,0.0,1.0,0.0,2.0,2.0,0.0,,0.0,F,AM,2020-12-11
M,1.0,0.0,0.0,1.0,0.0,3.0,1.0,5.0,5.0,2.0,,M,BA,2020-12-11
F,,0.0,0.0,,0.0,,3.0,2.0,2.0,4.0,1.0,F,BA,2020-12-11
M,0.0,0.0,0.0,,0.0,3.0,2.0,3.0,2.0,1.0,0.0,M,CE,2020-12-11
F,0.0,0.0,0.0,1.0,0.0,,,5.0,,,0.0,F,CE,2020-12-11
M,0.0,0.0,,0.0,0.0,1.0,,2.0,0.0,0.0,0.0,M,DF,2020-12-11
F,0.0,0.0,1.0,0.0,0.0,,2.0,1.0,0.0,0.0,0.0,F,DF,2020-12-11
M,0.0,0.0,0.0,0.0,0.0,,5.0,6.0,1.0,1.0,0.0,M,ES,2020-12-11
F,0.0,0.0,0.0,0.0,0.0,2.0,4.0,1.0,3.0,1.0,0.0,F,ES,2020-12-11
M,0.0,0.0,0.0,0.0,0.0,1.0,,3.0,1.0,1.0,0.0,M,GO,2020-12-11
F,0.0,0.0,0.0,0.0,0.0,1.0,3.0,,,,0.0,F,GO,2020-12-11
M,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,M,MA,2020-12-11
F,0.0,0.0,0.0,0.0,0.0,,,,0.0,,0.0,F,MA,2020-12-11
M,0.0,0.0,1.0,1.0,0.0,2.0,1.0,0.0,1.0,0.0,0.0,M,MT,2020-12-11
F,0.0,0.0,,,0.0,,,0.0,3.0,0.0,0.0,F,MT,2020-12-11
M,0.0,0.0,0.0,0.0,,2.0,1.0,3.0,,,0.0,M,MS,2020-12-11
F,0.0,0.0,0.0,0.0,2.0,1.0,1.0,1.0,3.0,1.0,0.0,F,MS,2020-12-11
M,0.0,0.0,0.0,1.0,2.0,6.0,11.0,8.0,9.0,,,M,MG,2020-12-11
F,0.0,0.0,0.0,,3.0,6.0,9.0,14.0,10.0,5.0,1.0,F,MG,2020-12-11
M,0.0,0.0,0.0,0.0,0.0,1.0,2.0,1.0,1.0,0.0,0.0,M,PA,2020-12-11
F,0.0,0.0,0.0,0.0,0.0,,1.0,,1.0,0.0,0.0,F,PA,2020-12-11
M,0.0,0.0,0.0,0.0,2.0,0.0,1.0,,3.0,0.0,0.0,M,PB,2020-12-11
F,0.0,0.0,0.0,0.0,,0.0,,2.0,2.0,0.0,0.0,F,PB,2020-12-11
M,0.0,0.0,,0.0,2.0,5.0,8.0,12.0,8.0,2.0,0.0,M,PR,2020-12-11
F,0.0,0.0,1.0,0.0,3.0,2.0,7.0,6.0,13.0,,0.0,F,PR,2020-12-11
M,0.0,0.0,0.0,0.0,5.0,4.0,5.0,5.0,1.0,2.0,0.0,M,PE,2020-12-11
F,0.0,0.0,0.0,0.0,,,4.0,6.0,1.0,3.0,0.0,F,PE,2020-12-11
M,0.0,0.0,0.0,0.0,2.0,,0.0,,1.0,0.0,0.0,M,PI,2020-12-11
F,0.0,0.0,0.0,0.0,,1.0,0.0,1.0,1.0,0.0,0.0,F,PI,2020-12-11
M,0.0,0.0,,,4.0,11.0,20.0,22.0,26.0,7.0,1.0,M,RJ,2020-12-11
F,0.0,0.0,1.0,1.0,4.0,5.0,21.0,36.0,20.0,9.0,2.0,F,RJ,2020-12-11
M,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,,1.0,0.0,M,RN,2020-12-11
F,0.0,0.0,,0.0,,0.0,,,1.0,1.0,0.0,F,RN,2020-12-11
M,0.0,1.0,1.0,,2.0,1.0,14.0,17.0,10.0,2.0,0.0,M,RS,2020-12-11
F,0.0,,,1.0,1.0,4.0,7.0,6.0,8.0,3.0,0.0,F,RS,2020-12-11
M,0.0,0.0,0.0,,0.0,,0.0,0.0,2.0,0.0,0.0,M,RO,2020-12-11
F,0.0,0.0,0.0,1.0,0.0,3.0,0.0,0.0,,0.0,0.0,F,RO,2020-12-11
M,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,M,RR,2020-12-11
F,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,F,RR,2020-12-11
M,0.0,0.0,0.0,,2.0,5.0,6.0,7.0,9.0,7.0,0.0,M,SC,2020-12-11
F,0.0,0.0,0.0,1.0,,4.0,5.0,6.0,6.0,,0.0,F,SC,2020-12-11
M,0.0,0.0,0.0,2.0,7.0,6.0,21.0,23.0,14.0,3.0,0.0,M,SP,2020-12-11
F,0.0,0.0,0.0,2.0,4.0,6.0,13.0,13.0,22.0,7.0,0.0,F,SP,2020-12-11
M,0.0,0.0,0.0,,1.0,0.0,2.0,2.0,2.0,1.0,0.0,M,SE,2020-12-11
F,0.0,0.0,0.0,1.0,1.0,0.0,2.0,,,,0.0,F,SE,2020-12-11
M,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,2.0,0.0,0.0,M,TO,2020-12-11
F,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,,0.0,0.0,F,TO,2020-12-11
M,0.0,3.0,3.0,7.0,33.0,56.0,127.0,131.0,100.0,28.0,,M,all,2020-12-12
F,0.0,,2.0,7.0,18.0,43.0,74.0,97.0,86.0,43.0,1.0,F,all,2020-12-12
I,,1.0,,,,,,,,,,I,all,2020-12-12
M,0.0,0.0,0.0,0.0,0.0,0.0,1.0,,,1.0,0.0,M,AC,2020-12-12
F,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,1.0,,0.0,F,AC,2020-12-12
M,0.0,0.0,0.0,0.0,0.0,,1.0,2.0,,0.0,0.0,M,AL,2020-12-12
F,0.0,0.0,0.0,0.0,0.0,1.0,,,1.0,0.0,0.0,F,AL,2020-12-12
M,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,M,AP,2020-12-12
F,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,F,AP,2020-12-12
M,0.0,1.0,0.0,0.0,,,0.0,,0.0,,0.0,M,AM,2020-12-12
F,0.0,,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,F,AM,2020-12-12
M,0.0,0.0,0.0,3.0,2.0,3.0,4.0,10.0,2.0,1.0,0.0,M,BA,2020-12-12
F,0.0,0.0,0.0,,1.0,3.0,3.0,2.0,1.0,,0.0,F,BA,2020-12-12
M,0.0,0.0,1.0,0.0,0.0,2.0,1.0,2.0,6.0,1.0,0.0,M,CE,2020-12-12
F,0.0,0.0,,0.0,0.0,2.0,2.0,2.0,4.0,1.0,0.0,F,CE,2020-12-12
M,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,M,DF,2020-12-12
F,0.0,0.0,0.0,0.0,,0.0,,0.0,,0.0,0.0,F,DF,2020-12-12
M,0.0,0.0,0.0,1.0,1.0,,2.0,5.0,3.0,,0.0,M,ES,2020-12-12
F,0.0,0.0,0.0,1.0,1.0,1.0,2.0,1.0,3.0,2.0,0.0,F,ES,2020-12-12
M,0.0,0.0,0.0,0.0,0.0,2.0,,1.0,2.0,,0.0,M,GO,2020-12-12
F,0.0,0.0,0.0,0.0,0.0,,1.0,,2.0,1.0,0.0,F,GO,2020-12-12
M,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,M,MA,2020-12-12
F,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,F,MA,2020-12-12
M,0.0,0.0,0.0,0.0,0.0,1.0,,,1.0,,0.0,M,MT,2020-12-12
F,0.0,0.0,0.0,0.0,0.0,,2.0,1.0,1.0,1.0,0.0,F,MT,2020-12-12
M,0.0,0.0,0.0,0.0,2.0,1.0,5.0,1.0,6.0,0.0,0.0,M,MS,2020-12-12
F,0.0,0.0,0.0,0.0,,1.0,2.0,1.0,2.0,0.0,0.0,F,MS,2020-12-12
M,0.0,0.0,0.0,1.0,3.0,3.0,11.0,12.0,10.0,5.0,0.0,M,MG,2020-12-12
F,0.0,0.0,0.0,1.0,2.0,2.0,9.0,7.0,10.0,6.0,0.0,F,MG,2020-12-12
M,0.0,0.0,0.0,0.0,1.0,,3.0,2.0,1.0,0.0,0.0,M,PA,2020-12-12
F,0.0,0.0,0.0,0.0,,1.0,1.0,,2.0,0.0,0.0,F,PA,2020-12-12
M,0.0,0.0,0.0,0.0,3.0,,3.0,3.0,1.0,2.0,0.0,M,PB,2020-12-12
F,0.0,0.0,0.0,0.0,,1.0,2.0,2.0,1.0,2.0,0.0,F,PB,2020-12-12
M,0.0,,0.0,0.0,6.0,3.0,15.0,13.0,10.0,1.0,0.0,M,PR,2020-12-12
F,0.0,,0.0,0.0,4.0,1.0,3.0,14.0,12.0,2.0,0.0,F,PR,2020-12-12
I,,1.0,,,,,,,,,,I,PR,2020-12-12
M,0.0,0.0,,,1.0,4.0,3.0,6.0,7.0,1.0,,M,PE,2020-12-12
F,0.0,0.0,1.0,1.0,1.0,,2.0,2.0,1.0,2.0,1.0,F,PE,2020-12-12
M,0.0,0.0,0.0,0.0,0.0,1.0,0.0,,0.0,0.0,0.0,M,PI,2020-12-12
F,0.0,0.0,0.0,0.0,0.0,,0.0,1.0,0.0,0.0,0.0,F,PI,2020-12-12
M,0.0,1.0,,,3.0,12.0,18.0,20.0,16.0,6.0,0.0,M,RJ,2020-12-12
F,0.0,,1.0,2.0,2.0,12.0,20.0,26.0,15.0,13.0,0.0,F,RJ,2020-12-12
M,0.0,0.0,0.0,0.0,0.0,,1.0,0.0,1.0,,0.0,M,RN,2020-12-12
F,0.0,0.0,0.0,0.0,0.0,2.0,,0.0,,1.0,0.0,F,RN,2020-12-12
M,0.0,1.0,1.0,1.0,4.0,6.0,9.0,7.0,9.0,5.0,0.0,M,RS,2020-12-12
F,0.0,,,,1.0,3.0,6.0,11.0,6.0,5.0,0.0,F,RS,2020-12-12
M,0.0,0.0,0.0,0.0,0.0,1.0,2.0,,2.0,1.0,0.0,M,RO,2020-12-12
F,0.0,0.0,0.0,0.0,0.0,,1.0,2.0,2.0,,0.0,F,RO,2020-12-12
M,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,M,RR,2020-12-12
F,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,F,RR,2020-12-12
M,0.0,0.0,0.0,0.0,1.0,2.0,6.0,10.0,3.0,2.0,0.0,M,SC,2020-12-12
F,0.0,0.0,0.0,0.0,1.0,1.0,3.0,8.0,7.0,1.0,0.0,F,SC,2020-12-12
M,0.0,0.0,1.0,1.0,5.0,14.0,39.0,35.0,19.0,2.0,0.0,M,SP,2020-12-12
F,0.0,0.0,,2.0,4.0,10.0,14.0,14.0,15.0,5.0,0.0,F,SP,2020-12-12
M,0.0,0.0,0.0,0.0,0.0,1.0,0.0,,0.0,0.0,0.0,M,SE,2020-12-12
F,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,F,SE,2020-12-12
M,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,M,TO,2020-12-12
F,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,F,TO,2020-12-12
M,0.0,3.0,5.0,16.0,35.0,66.0,117.0,130.0,99.0,29.0,1.0,M,all,2020-12-13
F,0.0,,2.0,9.0,13.0,44.0,82.0,86.0,102.0,40.0,7.0,F,all,2020-12-13
I,,2.0,,,,,,,,,,I,all,2020-12-13
M,0.0,0.0,0.0,0.0,1.0,0.0,1.0,,0.0,0.0,0.0,M,AC,2020-12-13
F,0.0,0.0,0.0,0.0,,0.0,1.0,1.0,0.0,0.0,0.0,F,AC,2020-12-13
M,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,1.0,0.0,0.0,M,AL,2020-12-13
F,0.0,0.0,0.0,0.0,0.0,,,0.0,1.0,0.0,0.0,F,AL,2020-12-13
M,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,M,AP,2020-12-13
F,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,F,AP,2020-12-13
M,0.0,0.0,0.0,0.0,2.0,2.0,1.0,2.0,0.0,1.0,0.0,M,AM,2020-12-13
F,0.0,0.0,0.0,0.0,,,,1.0,0.0,,0.0,F,AM,2020-12-13
M,0.0,0.0,,0.0,,1.0,4.0,9.0,4.0,,,M,BA,2020-12-13
F,0.0,0.0,1.0,0.0,1.0,8.0,1.0,6.0,4.0,3.0,1.0,F,BA,2020-12-13
M,0.0,0.0,0.0,0.0,0.0,1.0,1.0,4.0,,2.0,0.0,M,CE,2020-12-13
F,0.0,0.0,0.0,0.0,0.0,,1.0,,3.0,2.0,0.0,F,CE,2020-12-13
M,0.0,0.0,0.0,1.0,0.0,1.0,1.0,2.0,0.0,,0.0,M,DF,2020-12-13
F,0.0,0.0,0.0,,0.0,,,2.0,0.0,1.0,0.0,F,DF,2020-12-13
M,0.0,1.0,1.0,1.0,0.0,3.0,1.0,5.0,3.0,1.0,0.0,M,ES,2020-12-13
F,0.0,,,1.0,0.0,3.0,2.0,2.0,5.0,,0.0,F,ES,2020-12-13
M,0.0,0.0,0.0,,,0.0,1.0,1.0,3.0,1.0,0.0,M,GO,2020-12-13
F,0.0,0.0,0.0,1.0,1.0,0.0,,1.0,4.0,,0.0,F,GO,2020-12-13
M,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,0.0,M,MA,2020-12-13
F,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,F,MA,2020-12-13
M,0.0,1.0,0.0,0.0,0.0,3.0,1.0,1.0,1.0,0.0,0.0,M,MT,2020-12-13
F,0.0,,0.0,0.0,0.0,1.0,,,,0.0,0.0,F,MT,2020-12-13
M,0.0,0.0,0.0,0.0,0.0,2.0,2.0,4.0,1.0,2.0,1.0,M,MS,2020-12-13
F,0.0,0.0,0.0,0.0,0.0,,3.0,1.0,2.0,,,F,MS,2020-12-13
M,0.0,0.0,2.0,1.0,3.0,8.0,10.0,12.0,14.0,1.0,,M,MG,2020-12-13
F,0.0,0.0,,,1.0,2.0,9.0,6.0,16.0,5.0,1.0,F,MG,2020-12-13
M,0.0,0.0,0.0,0.0,0.0,1.0,,2.0,5.0,0.0,0.0,M,PA,2020-12-13
F,0.0,0.0,0.0,0.0,0.0,,1.0,2.0,,0.0,0.0,F,PA,2020-12-13
M,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0,0.0,,M,PB,2020-12-13
F,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,F,PB,2020-12-13
M,0.0,,0.0,1.0,3.0,5.0,11.0,8.0,4.0,2.0,0.0,M,PR,2020-12-13
F,0.0,,0.0,,1.0,2.0,11.0,7.0,6.0,2.0,0.0,F,PR,2020-12-13
I,,1.0,,,,,,,,,,I,PR,2020-12-13
M,0.0,0.0,0.0,0.0,1.0,2.0,7.0,3.0,5.0,,0.0,M,PE,2020-12-13
F,0.0,0.0,0.0,0.0,,1.0,4.0,2.0,6.0,2.0,0.0,F,PE,2020-12-13
M,0.0,0.0,0.0,0.0,0.0,0.0,2.0,3.0,0.0,0.0,0.0,M,PI,2020-12-13
F,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,0.0,0.0,0.0,F,PI,2020-12-13
M,0.0,1.0,,5.0,5.0,7.0,22.0,27.0,14.0,6.0,,M,RJ,2020-12-13
F,0.0,,1.0,2.0,4.0,10.0,22.0,16.0,13.0,8.0,2.0,F,RJ,2020-12-13
M,0.0,0.0,0.0,1.0,1.0,1.0,1.0,,4.0,2.0,0.0,M,RN,2020-12-13
F,0.0,0.0,0.0,,,1.0,1.0,1.0,1.0,,0.0,F,RN,2020-12-13
M,0.0,0.0,0.0,1.0,2.0,5.0,10.0,8.0,6.0,6.0,,M,RS,2020-12-13
F,0.0,0.0,0.0,,1.0,1.0,3.0,7.0,13.0,5.0,1.0,F,RS,2020-12-13
M,0.0,0.0,0.0,1.0,0.0,1.0,2.0,0.0,1.0,0.0,0.0,M,RO,2020-12-13
F,0.0,0.0,0.0,,0.0,1.0,,0.0,1.0,0.0,0.0,F,RO,2020-12-13
M,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,M,RR,2020-12-13
F,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,F,RR,2020-12-13
M,0.0,0.0,0.0,1.0,2.0,6.0,5.0,8.0,6.0,,,M,SC,2020-12-13
F,0.0,0.0,0.0,1.0,,3.0,5.0,6.0,7.0,3.0,1.0,F,SC,2020-12-13
M,0.0,,1.0,3.0,13.0,14.0,30.0,28.0,25.0,4.0,0.0,M,SP,2020-12-13
F,0.0,,,4.0,3.0,10.0,17.0,23.0,17.0,8.0,0.0,F,SP,2020-12-13
I,,1.0,,,,,,,,,,I,SP,2020-12-13
M,0.0,0.0,1.0,0.0,2.0,1.0,2.0,1.0,,0.0,0.0,M,SE,2020-12-13
F,0.0,0.0,,0.0,,1.0,,,1.0,0.0,0.0,F,SE,2020-12-13
M,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,M,TO,2020-12-13
F,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,F,TO,2020-12-13
M,0.0,1.0,7.0,15.0,26.0,78.0,113.0,142.0,95.0,21.0,,M,all,2020-12-14
F,0.0,3.0,2.0,9.0,20.0,49.0,80.0,90.0,90.0,39.0,1.0,F,all,2020-12-14
M,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,M,AC,2020-12-14
F,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,0.0,0.0,F,AC,2020-12-14
M,0.0,0.0,0.0,0.0,0.0,2.0,3.0,1.0,0.0,0.0,0.0,M,AL,2020-12-14
F,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,F,AL,2020-12-14
M,0.0,0.0,0.0,0.0,,0.0,,,0.0,0.0,0.0,M,AP,2020-12-14
F,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,F,AP,2020-12-14
M,0.0,0.0,1.0,0.0,,0.0,1.0,3.0,,2.0,0.0,M,AM,2020-12-14
F,0.0,0.0,,0.0,1.0,0.0,2.0,,1.0,1.0,0.0,F,AM,2020-12-14
M,0.0,0.0,0.0,1.0,3.0,3.0,,2.0,7.0,,0.0,M,BA,2020-12-14
F,0.0,0.0,0.0,,1.0,3.0,3.0,5.0,5.0,4.0,0.0,F,BA,2020-12-14
M,0.0,0.0,0.0,1.0,2.0,2.0,1.0,3.0,1.0,2.0,0.0,M,CE,2020-12-14
F,0.0,0.0,0.0,1.0,,2.0,,1.0,2.0,2.0,0.0,F,CE,2020-12-14
M,0.0,0.0,1.0,0.0,0.0,2.0,1.0,1.0,3.0,0.0,0.0,M,DF,2020-12-14
F,0.0,0.0,,0.0,0.0,,1.0,2.0,,0.0,0.0,F,DF,2020-12-14
M,0.0,1.0,0.0,0.0,2.0,,3.0,2.0,,,0.0,M,ES,2020-12-14
F,0.0,,0.0,0.0,1.0,2.0,,1.0,2.0,1.0,0.0,F,ES,2020-12-14
M,0.0,0.0,,0.0,,2.0,,2.0,1.0,0.0,0.0,M,GO,2020-12-14
F,0.0,0.0,1.0,0.0,2.0,,1.0,1.0,1.0,0.0,0.0,F,GO,2020-12-14
M,0.0,0.0,0.0,1.0,0.0,0.0,0.0,,0.0,0.0,0.0,M,MA,2020-12-14
F,0.0,0.0,0.0,,0.0,0.0,0.0,1.0,0.0,0.0,0.0,F,MA,2020-12-14
M,0.0,0.0,0.0,0.0,1.0,,1.0,2.0,1.0,1.0,0.0,M,MT,2020-12-14
F,0.0,0.0,0.0,0.0,1.0,1.0,,1.0,,,0.0,F,MT,2020-12-14
M,0.0,0.0,0.0,1.0,0.0,5.0,2.0,1.0,3.0,1.0,0.0,M,MS,2020-12-14
F,0.0,0.0,0.0,,0.0,1.0,1.0,2.0,1.0,1.0,0.0,F,MS,2020-12-14
M,0.0,0.0,1.0,1.0,1.0,8.0,16.0,12.0,14.0,2.0,0.0,M,MG,2020-12-14
F,0.0,0.0,,1.0,1.0,3.0,9.0,6.0,17.0,6.0,0.0,F,MG,2020-12-14
M,0.0,0.0,0.0,,0.0,1.0,0.0,1.0,0.0,0.0,0.0,M,PA,2020-12-14
F,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,F,PA,2020-12-14
M,0.0,,0.0,0.0,0.0,0.0,1.0,3.0,1.0,0.0,0.0,M,PB,2020-12-14
F,0.0,1.0,0.0,0.0,0.0,0.0,2.0,2.0,,0.0,0.0,F,PB,2020-12-14
M,0.0,0.0,3.0,0.0,3.0,10.0,15.0,12.0,8.0,1.0,0.0,M,PR,2020-12-14
F,0.0,0.0,,0.0,3.0,9.0,7.0,6.0,4.0,2.0,0.0,F,PR,2020-12-14
M,0.0,,,0.0,1.0,2.0,2.0,6.0,2.0,,0.0,M,PE,2020-12-14
F,0.0,1.0,1.0,0.0,1.0,3.0,2.0,7.0,3.0,2.0,0.0,F,PE,2020-12-14
M,0.0,0.0,0.0,0.0,0.0,1.0,1.0,,1.0,1.0,0.0,M,PI,2020-12-14
F,0.0,0.0,0.0,0.0,0.0,,,1.0,,,0.0,F,PI,2020-12-14
M,0.0,0.0,0.0,4.0,6.0,13.0,19.0,42.0,15.0,7.0,0.0,M,RJ,2020-12-14
F,0.0,0.0,0.0,3.0,2.0,7.0,24.0,23.0,22.0,12.0,0.0,F,RJ,2020-12-14
M,0.0,0.0,0.0,,,3.0,0.0,1.0,1.0,0.0,0.0,M,RN,2020-12-14
F,0.0,0.0,0.0,1.0,1.0,,0.0,,2.0,0.0,0.0,F,RN,2020-12-14
M,0.0,0.0,0.0,1.0,1.0,7.0,10.0,10.0,9.0,1.0,,M,RS,2020-12-14
F,0.0,0.0,0.0,,,5.0,8.0,2.0,7.0,2.0,1.0,F,RS,2020-12-14
M,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,4.0,0.0,0.0,M,RO,2020-12-14
F,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,,0.0,0.0,F,RO,2020-12-14
M,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,M,RR,2020-12-14
F,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,F,RR,2020-12-14
M,0.0,0.0,0.0,0.0,0.0,5.0,14.0,10.0,5.0,,0.0,M,SC,2020-12-14
F,0.0,0.0,0.0,0.0,0.0,2.0,6.0,4.0,6.0,2.0,0.0,F,SC,2020-12-14
M,0.0,0.0,1.0,5.0,5.0,9.0,23.0,25.0,17.0,2.0,0.0,M,SP,2020-12-14
F,0.0,0.0,,2.0,5.0,9.0,12.0,22.0,17.0,4.0,0.0,F,SP,2020-12-14
M,0.0,,0.0,0.0,1.0,1.0,0.0,0.0,2.0,1.0,0.0,M,SE,2020-12-14
F,0.0,1.0,0.0,0.0,,1.0,0.0,0.0,,,0.0,F,SE,2020-12-14
M,0.0,0.0,0.0,0.0,0.0,1.0,,0.0,0.0,0.0,0.0,M,TO,2020-12-14
F,0.0,0.0,0.0,0.0,0.0,,1.0,0.0,0.0,0.0,0.0,F,TO,2020-12-14
F,2.0,,6.0,8.0,19.0,43.0,88.0,119.0,108.0,49.0,1.0,F,all,2020-12-15
M,2.0,2.0,3.0,14.0,24.0,74.0,131.0,138.0,92.0,36.0,3.0,M,all,2020-12-15
M,0.0,0.0,0.0,0.0,0.0,0.0,2.0,,0.0,0.0,0.0,M,AC,2020-12-15
F,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,F,AC,2020-12-15
M,0.0,0.0,0.0,1.0,1.0,0.0,1.0,,,0.0,0.0,M,AL,2020-12-15
F,0.0,0.0,0.0,,,0.0,,1.0,1.0,0.0,0.0,F,AL,2020-12-15
M,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,M,AP,2020-12-15
F,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,F,AP,2020-12-15
M,0.0,0.0,0.0,0.0,0.0,1.0,2.0,3.0,1.0,0.0,0.0,M,AM,2020-12-15
F,0.0,0.0,0.0,0.0,0.0,,2.0,1.0,1.0,0.0,0.0,F,AM,2020-12-15
M,0.0,0.0,0.0,,2.0,3.0,4.0,8.0,4.0,3.0,0.0,M,BA,2020-12-15
F,0.0,0.0,0.0,1.0,,1.0,3.0,6.0,4.0,4.0,0.0,F,BA,2020-12-15
M,0.0,0.0,0.0,0.0,,3.0,,1.0,4.0,,0.0,M,CE,2020-12-15
F,0.0,0.0,0.0,0.0,1.0,,1.0,2.0,2.0,1.0,0.0,F,CE,2020-12-15
M,0.0,0.0,0.0,0.0,0.0,0.0,3.0,,0.0,1.0,0.0,M,DF,2020-12-15
F,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,,0.0,F,DF,2020-12-15
M,0.0,1.0,0.0,0.0,1.0,3.0,3.0,2.0,2.0,,0.0,M,ES,2020-12-15
F,0.0,,0.0,0.0,,1.0,4.0,4.0,3.0,3.0,0.0,F,ES,2020-12-15
M,0.0,0.0,,0.0,,1.0,3.0,3.0,3.0,,1.0,M,GO,2020-12-15
F,0.0,0.0,1.0,0.0,1.0,,1.0,2.0,1.0,1.0,,F,GO,2020-12-15
M,0.0,0.0,0.0,0.0,,0.0,4.0,1.0,1.0,0.0,0.0,M,MA,2020-12-15
F,0.0,0.0,0.0,0.0,1.0,0.0,,1.0,,0.0,0.0,F,MA,2020-12-15
